"date","site_no","precip_amount","min_temp","max_temp","min_humidity","max_humidity","specific_humidity","shortwave_radiation","wind_speed","ref_etr","ref_pet"
1979-01-01,"07143672",0,251.712162162162,261.736486486487,52.4668918918919,72.3378378378378,0.000710540540540541,100.946621621622,5.41689189189189,0.740540540540541,0.499324324324324
1979-01-02,"07143672",0,251.279054054054,262.737837837838,51.9763513513514,72.8972972972973,0.000681756756756757,109.506756756757,3.55202702702703,0.743243243243243,0.483783783783784
1979-01-03,"07143672",0,255.450675675676,267.014864864865,49.3878378378378,75.2641891891892,0.00105810810810811,94.2033783783784,2.02297297297297,0.686486486486487,0.482432432432432
1979-01-04,"07143672",1.36824324324324,258.420945945946,265.174324324324,52.6263513513514,79.9358108108108,0.00110898648648649,76.2790540540541,4.32837837837838,0.840540540540541,0.564189189189189
1979-01-05,"07143672",0.191216216216216,259.55472972973,262.922972972973,49.5027027027027,75.6756756756757,0.00104459459459459,75.3695945945946,2.82094594594595,0.677702702702703,0.465540540540541
1979-01-06,"07143672",1.15608108108108,259.2,267.990540540541,56.8006756756757,77.770945945946,0.00144547297297297,78.6209459459459,1.73581081081081,0.568243243243243,0.403378378378378
1979-01-07,"07143672",0,255.402702702703,267.047972972973,50.3290540540541,81.2385135135135,0.00120168918918919,103.773648648649,4.15540540540541,0.772972972972973,0.502027027027027
1979-01-08,"07143672",0,251.481081081081,263.803378378378,36.4837837837838,75.5554054054054,0.000780675675675676,112.343243243243,3.56891891891892,0.735810810810811,0.487837837837838
1979-01-09,"07143672",0,256.560810810811,266.275675675676,63.4736486486486,83.1047297297297,0.00104472972972973,111.405405405405,2.72702702702703,0.783108108108108,0.505405405405405
1979-01-10,"07143672",0.99527027027027,258.127027027027,266.630405405405,59.2966216216216,79.0635135135135,0.00126945945945946,75.5925675675676,3.14594594594595,0.717567567567568,0.498648648648649
1979-01-11,"07143672",0.163513513513514,263.139189189189,272.497972972973,63.0378378378378,81.0533783783784,0.00193668918918919,81.9087837837838,4.40608108108108,1.15540540540541,0.783108108108108
1979-01-12,"07143672",5.5027027027027,264.642567567568,275.007432432432,67.05,87.6662162162162,0.00275182432432432,88.0763513513514,3.93581081081081,0.784459459459459,0.564189189189189
1979-01-13,"07143672",4.99594594594595,254.804054054054,271.987162162162,53.0675675675676,96.0445945945946,0.00102986486486486,89.445945945946,9.47162162162162,2.14662162162162,1.34189189189189
1979-01-14,"07143672",0,249.105405405405,258.543918918919,48.4918918918919,72.4567567567568,0.000536148648648649,114.260810810811,3.21554054054054,0.523648648648649,0.392567567567568
1979-01-15,"07143672",0,253.568918918919,272.199324324324,58.5432432432432,80.5202702702703,0.00154128378378378,105.110810810811,6.02837837837838,1.13310810810811,0.728378378378378
1979-01-16,"07143672",0,256.380405405405,269.828378378378,53.9966216216216,85.0756756756757,0.00146864864864865,107.72027027027,2.62364864864865,0.736486486486487,0.522972972972973
1979-01-17,"07143672",0.00810810810810811,260.089189189189,268.956081081081,62.2297297297297,87.3425675675676,0.0014377027027027,114.57972972973,2.00135135135135,0.758783783783784,0.529054054054054
1979-01-18,"07143672",13.525,262.457432432432,277.113513513514,57.377027027027,95.8121621621622,0.00274344594594595,68.6891891891892,4.2222972972973,1.03175675675676,0.708108108108108
1979-01-19,"07143672",0,268.171621621622,276.413513513514,67.4243243243243,98.7337837837838,0.00282743243243243,116.305405405405,3.08851351351351,1.17297297297297,0.829054054054054
1979-01-20,"07143672",0,267.224324324324,275.936486486487,64.0054054054054,85.0222972972973,0.00263391891891892,101.918918918919,6.38445945945946,1.55405405405405,1.01824324324324
1979-01-21,"07143672",0,264.425675675676,273.437837837838,57.3601351351351,80.2554054054054,0.00189932432432432,122.023648648649,4.86148648648649,1.53986486486486,1.01554054054054
1979-01-22,"07143672",0,266.463513513514,277.211486486486,61.4986486486487,80.5966216216216,0.00268871621621622,115.779054054054,5.475,1.60608108108108,1.06486486486486
1979-01-23,"07143672",1.83716216216216,257.649324324324,272.860135135135,55.3527027027027,81.095945945946,0.00144148648648649,116.330405405405,7.95608108108108,1.78918918918919,1.14054054054054
1979-01-24,"07143672",0.683783783783784,254.92027027027,267.298648648649,57.3918918918919,79.502027027027,0.00115574324324324,124.506756756757,3.31283783783784,0.812837837837838,0.585810810810811
1979-01-25,"07143672",3.39256756756757,262.389864864865,275.262162162162,64.6135135135135,88.0493243243243,0.00250533783783784,82.5425675675676,5.48918918918919,1.04324324324324,0.723648648648649
1979-01-26,"07143672",1.86554054054054,266.584459459459,273.521621621622,60.3114864864865,97.3709459459459,0.00225101351351351,85.9439189189189,5.23918918918919,1.40067567567568,0.937162162162162
1979-01-27,"07143672",0,263.014189189189,267.331756756757,55.0277027027027,80.5216216216216,0.00144837837837838,106.297972972973,5.74932432432432,1.175,0.796621621621622
1979-01-28,"07143672",0.547297297297297,255.412837837838,264.125675675676,51.8168918918919,78.7175675675676,0.000866486486486487,132.106756756757,3.43513513513514,0.87027027027027,0.6
1979-01-29,"07143672",7.13108108108108,253.910135135135,265.07027027027,60.2804054054054,75.8033783783784,0.00107351351351351,89.1331081081081,2.69527027027027,0.594594594594595,0.412162162162162
1979-01-30,"07143672",2.89121621621622,259.252702702703,263.697972972973,54.7418918918919,89.1094594594595,0.00109216216216216,86.3162162162162,4.52567567567568,0.837837837837838,0.593243243243243
1979-01-31,"07143672",0,253.613513513514,264.941216216216,45.0695945945946,77.5385135135135,0.000652297297297297,137.921621621622,2.80540540540541,1.00878378378378,0.695945945945946
