date,07143600,07143665,07143672,07143680,07144000,07144050,07144100,07144200
1959-10-01,1.1,NA,NA,NA,NA,NA,NA,35
1959-10-02,239,NA,NA,NA,NA,NA,NA,439
1959-10-03,85,NA,NA,NA,NA,NA,NA,1590
1959-10-04,34,NA,NA,NA,NA,NA,NA,1120
1959-10-05,156,NA,NA,NA,NA,NA,NA,1980
1959-10-06,37,NA,NA,NA,NA,NA,NA,1800
1959-10-07,21,NA,NA,NA,NA,NA,NA,571
1959-10-08,94,NA,NA,NA,NA,NA,NA,323
1959-10-09,17,NA,NA,NA,NA,NA,NA,290
1959-10-10,4.5,NA,NA,NA,NA,NA,NA,260
1959-10-11,0.6,NA,NA,NA,NA,NA,NA,232
1959-10-12,0.3,NA,NA,NA,NA,NA,NA,184
1959-10-13,0.2,NA,NA,NA,NA,NA,NA,354
1959-10-14,0.2,NA,NA,NA,NA,NA,NA,468
1959-10-15,0.3,NA,NA,NA,NA,NA,NA,284
1959-10-16,0.3,NA,NA,NA,NA,NA,NA,174
1959-10-17,0.3,NA,NA,NA,NA,NA,NA,133
1959-10-18,0.4,NA,NA,NA,NA,NA,NA,110
1959-10-19,0.4,NA,NA,NA,NA,NA,NA,94
1959-10-20,0.5,NA,NA,NA,NA,NA,NA,84
1959-10-21,0.4,NA,NA,NA,NA,NA,NA,78
1959-10-22,0.8,NA,NA,NA,NA,NA,NA,73
1959-10-23,1,NA,NA,NA,NA,NA,NA,68
1959-10-24,1,NA,NA,NA,NA,NA,NA,61
1959-10-25,1.1,NA,NA,NA,NA,NA,NA,59
1959-10-26,1.2,NA,NA,NA,NA,NA,NA,56
1959-10-27,1.5,NA,NA,NA,NA,NA,NA,53
1959-10-28,1.6,NA,NA,NA,NA,NA,NA,52
1959-10-29,1.7,NA,NA,NA,NA,NA,NA,51
1959-10-30,3.3,NA,NA,NA,NA,NA,NA,57
1959-10-31,7.8,NA,NA,NA,NA,NA,NA,111
1959-11-01,1.3,NA,NA,NA,NA,NA,NA,146
1959-11-02,1.2,NA,NA,NA,NA,NA,NA,118
1959-11-03,1.1,NA,NA,NA,NA,NA,NA,96
1959-11-04,1.1,NA,NA,NA,NA,NA,NA,85
1959-11-05,1.1,NA,NA,NA,NA,NA,NA,73
1959-11-06,1.1,NA,NA,NA,NA,NA,NA,65
1959-11-07,1.1,NA,NA,NA,NA,NA,NA,60
1959-11-08,1.2,NA,NA,NA,NA,NA,NA,57
1959-11-09,1.1,NA,NA,NA,NA,NA,NA,56
1959-11-10,1.1,NA,NA,NA,NA,NA,NA,57
1959-11-11,1,NA,NA,NA,NA,NA,NA,57
1959-11-12,1,NA,NA,NA,NA,NA,NA,58
1959-11-13,1,NA,NA,NA,NA,NA,NA,58
1959-11-14,1.1,NA,NA,NA,NA,NA,NA,55
1959-11-15,0.8,NA,NA,NA,NA,NA,NA,53
1959-11-16,0.8,NA,NA,NA,NA,NA,NA,49
1959-11-17,0.8,NA,NA,NA,NA,NA,NA,47
1959-11-18,0.9,NA,NA,NA,NA,NA,NA,46
1959-11-19,1,NA,NA,NA,NA,NA,NA,47
1959-11-20,1.1,NA,NA,NA,NA,NA,NA,48
1959-11-21,1,NA,NA,NA,NA,NA,NA,47
1959-11-22,1,NA,NA,NA,NA,NA,NA,47
1959-11-23,1.1,NA,NA,NA,NA,NA,NA,47
1959-11-24,1,NA,NA,NA,NA,NA,NA,46
1959-11-25,1.1,NA,NA,NA,NA,NA,NA,46
1959-11-26,0.8,NA,NA,NA,NA,NA,NA,45
1959-11-27,0.9,NA,NA,NA,NA,NA,NA,45
1959-11-28,0.8,NA,NA,NA,NA,NA,NA,43
1959-11-29,0.8,NA,NA,NA,NA,NA,NA,42
1959-11-30,0.8,NA,NA,NA,NA,NA,NA,42
1959-12-01,0.8,NA,NA,NA,NA,NA,NA,43
1959-12-02,0.9,NA,NA,NA,NA,NA,NA,43
1959-12-03,0.8,NA,NA,NA,NA,NA,NA,43
1959-12-04,0.8,NA,NA,NA,NA,NA,NA,43
1959-12-05,0.9,NA,NA,NA,NA,NA,NA,43
1959-12-06,1,NA,NA,NA,NA,NA,NA,43
1959-12-07,1,NA,NA,NA,NA,NA,NA,43
1959-12-08,1,NA,NA,NA,NA,NA,NA,43
1959-12-09,1,NA,NA,NA,NA,NA,NA,43
1959-12-10,1,NA,NA,NA,NA,NA,NA,43
1959-12-11,0.9,NA,NA,NA,NA,NA,NA,44
1959-12-12,0.9,NA,NA,NA,NA,NA,NA,43
1959-12-13,0.9,NA,NA,NA,NA,NA,NA,43
1959-12-14,0.8,NA,NA,NA,NA,NA,NA,43
1959-12-15,1,NA,NA,NA,NA,NA,NA,44
1959-12-16,1,NA,NA,NA,NA,NA,NA,46
1959-12-17,0.9,NA,NA,NA,NA,NA,NA,46
1959-12-18,0.8,NA,NA,NA,NA,NA,NA,46
1959-12-19,0.8,NA,NA,NA,NA,NA,NA,44
1959-12-20,0.7,NA,NA,NA,NA,NA,NA,43
1959-12-21,0.8,NA,NA,NA,NA,NA,NA,42
1959-12-22,0.7,NA,NA,NA,NA,NA,NA,42
1959-12-23,0.7,NA,NA,NA,NA,NA,NA,42
1959-12-24,0.7,NA,NA,NA,NA,NA,NA,42
1959-12-25,0.8,NA,NA,NA,NA,NA,NA,42
1959-12-26,0.8,NA,NA,NA,NA,NA,NA,42
1959-12-27,0.8,NA,NA,NA,NA,NA,NA,45
1959-12-28,0.9,NA,NA,NA,NA,NA,NA,62
1959-12-29,0.8,NA,NA,NA,NA,NA,NA,107
1959-12-30,0.7,NA,NA,NA,NA,NA,NA,84
1959-12-31,0.6,NA,NA,NA,NA,NA,NA,93
1960-01-01,0.6,NA,NA,NA,NA,NA,NA,79
1960-01-02,0.6,NA,NA,NA,NA,NA,NA,68
1960-01-03,0.6,NA,NA,NA,NA,NA,NA,66
1960-01-04,0.4,NA,NA,NA,NA,NA,NA,60
1960-01-05,0.4,NA,NA,NA,NA,NA,NA,62
1960-01-06,0.4,NA,NA,NA,NA,NA,NA,65
1960-01-07,0.4,NA,NA,NA,NA,NA,NA,66
1960-01-08,0.4,NA,NA,NA,NA,NA,NA,58
1960-01-09,0.6,NA,NA,NA,NA,NA,NA,57
1960-01-10,0.5,NA,NA,NA,NA,NA,NA,54
1960-01-11,0.5,NA,NA,NA,NA,NA,NA,55
1960-01-12,2.3,NA,NA,NA,NA,NA,NA,57
1960-01-13,3.9,NA,NA,NA,NA,NA,NA,61
1960-01-14,7.4,NA,NA,NA,NA,NA,NA,96
1960-01-15,11,NA,NA,NA,NA,NA,NA,265
1960-01-16,12,NA,NA,NA,NA,NA,NA,688
1960-01-17,4,NA,NA,NA,NA,NA,NA,698
1960-01-18,0.2,NA,NA,NA,NA,NA,NA,395
1960-01-19,0.2,NA,NA,NA,NA,NA,NA,168
1960-01-20,1.2,NA,NA,NA,NA,NA,NA,100
1960-01-21,1,NA,NA,NA,NA,NA,NA,80
1960-01-22,0.9,NA,NA,NA,NA,NA,NA,55
1960-01-23,1.1,NA,NA,NA,NA,NA,NA,60
1960-01-24,1.2,NA,NA,NA,NA,NA,NA,65
1960-01-25,2,NA,NA,NA,NA,NA,NA,70
1960-01-26,6,NA,NA,NA,NA,NA,NA,72
1960-01-27,12,NA,NA,NA,NA,NA,NA,112
1960-01-28,11,NA,NA,NA,NA,NA,NA,202
1960-01-29,10,NA,NA,NA,NA,NA,NA,168
1960-01-30,11,NA,NA,NA,NA,NA,NA,169
1960-01-31,60,NA,NA,NA,NA,NA,NA,182
1960-02-01,40,NA,NA,NA,NA,NA,NA,269
1960-02-02,33,NA,NA,NA,NA,NA,NA,392
1960-02-03,21,NA,NA,NA,NA,NA,NA,444
1960-02-04,23,NA,NA,NA,NA,NA,NA,359
1960-02-05,57,NA,NA,NA,NA,NA,NA,477
1960-02-06,33,NA,NA,NA,NA,NA,NA,1060
1960-02-07,24,NA,NA,NA,NA,NA,NA,1280
1960-02-08,18,NA,NA,NA,NA,NA,NA,1390
1960-02-09,18,NA,NA,NA,NA,NA,NA,1330
1960-02-10,9.3,NA,NA,NA,NA,NA,NA,1120
1960-02-11,7.5,NA,NA,NA,NA,NA,NA,455
1960-02-12,6.9,NA,NA,NA,NA,NA,NA,234
1960-02-13,4.9,NA,NA,NA,NA,NA,NA,182
1960-02-14,4.9,NA,NA,NA,NA,NA,NA,164
1960-02-15,3.3,NA,NA,NA,NA,NA,NA,151
1960-02-16,4.5,NA,NA,NA,NA,NA,NA,144
1960-02-17,5.5,NA,NA,NA,NA,NA,NA,136
1960-02-18,8.7,NA,NA,NA,NA,NA,NA,133
1960-02-19,8.1,NA,NA,NA,NA,NA,NA,144
1960-02-20,18,NA,NA,NA,NA,NA,NA,157
1960-02-21,5,NA,NA,NA,NA,NA,NA,145
1960-02-22,3.9,NA,NA,NA,NA,NA,NA,110
1960-02-23,3.5,NA,NA,NA,NA,NA,NA,100
1960-02-24,3,NA,NA,NA,NA,NA,NA,80
1960-02-25,2,NA,NA,NA,NA,NA,NA,85
1960-02-26,2,NA,NA,NA,NA,NA,NA,90
1960-02-27,3,NA,NA,NA,NA,NA,NA,85
1960-02-28,3,NA,NA,NA,NA,NA,NA,80
1960-02-29,3,NA,NA,NA,NA,NA,NA,85
1960-03-01,3.5,NA,NA,NA,NA,NA,NA,85
1960-03-02,5,NA,NA,NA,NA,NA,NA,95
1960-03-03,4,NA,NA,NA,NA,NA,NA,110
1960-03-04,4.5,NA,NA,NA,NA,NA,NA,90
1960-03-05,5,NA,NA,NA,NA,NA,NA,70
1960-03-06,5.5,NA,NA,NA,NA,NA,NA,75
1960-03-07,6.5,NA,NA,NA,NA,NA,NA,70
1960-03-08,7.2,NA,NA,NA,NA,NA,NA,75
1960-03-09,7.9,NA,NA,NA,NA,NA,NA,76
1960-03-10,8.4,NA,NA,NA,NA,NA,NA,81
1960-03-11,8.2,NA,NA,NA,NA,NA,NA,83
1960-03-12,8.2,NA,NA,NA,NA,NA,NA,86
1960-03-13,8.2,NA,NA,NA,NA,NA,NA,93
1960-03-14,8.2,NA,NA,NA,NA,NA,NA,102
1960-03-15,8.2,NA,NA,NA,NA,NA,NA,122
1960-03-16,7,NA,NA,NA,NA,NA,NA,115
1960-03-17,6,NA,NA,NA,NA,NA,NA,105
1960-03-18,7.5,NA,NA,NA,NA,NA,NA,104
1960-03-19,9,NA,NA,NA,NA,NA,NA,200
1960-03-20,25,NA,NA,NA,NA,NA,NA,497
1960-03-21,45,NA,NA,NA,NA,NA,NA,1030
1960-03-22,200,NA,NA,NA,NA,NA,NA,2380
1960-03-23,349,NA,NA,NA,NA,NA,NA,3240
1960-03-24,460,NA,NA,NA,NA,NA,NA,3970
1960-03-25,261,NA,NA,NA,NA,NA,NA,5130
1960-03-26,411,NA,NA,NA,NA,NA,NA,5450
1960-03-27,98,NA,NA,NA,NA,NA,NA,5740
1960-03-28,37,NA,NA,NA,NA,NA,NA,5150
1960-03-29,23,NA,NA,NA,NA,NA,NA,3120
1960-03-30,23,NA,NA,NA,NA,NA,NA,1600
1960-03-31,39,NA,NA,NA,NA,NA,NA,567
1960-04-01,100,NA,NA,NA,NA,NA,NA,465
1960-04-02,27,NA,NA,NA,NA,NA,NA,612
1960-04-03,25,NA,NA,NA,NA,NA,NA,464
1960-04-04,18,NA,NA,NA,NA,NA,NA,346
1960-04-05,12,NA,NA,NA,NA,NA,NA,278
1960-04-06,8.8,NA,NA,NA,NA,NA,NA,248
1960-04-07,8.2,NA,NA,NA,NA,NA,NA,226
1960-04-08,7.5,NA,NA,NA,NA,NA,NA,204
1960-04-09,7.5,NA,NA,NA,NA,NA,NA,190
1960-04-10,7,NA,NA,NA,NA,NA,NA,180
1960-04-11,6.5,NA,NA,NA,NA,NA,NA,169
1960-04-12,6.2,NA,NA,NA,NA,NA,NA,162
1960-04-13,10,NA,NA,NA,NA,NA,NA,157
1960-04-14,267,NA,NA,NA,NA,NA,NA,182
1960-04-15,22,NA,NA,NA,NA,NA,NA,199
1960-04-16,9,NA,NA,NA,NA,NA,NA,178
1960-04-17,8.1,NA,NA,NA,NA,NA,NA,281
1960-04-18,5.7,NA,NA,NA,NA,NA,NA,345
1960-04-19,4.8,NA,NA,NA,NA,NA,NA,143
1960-04-20,4.7,NA,NA,NA,NA,NA,NA,130
1960-04-21,4.3,NA,NA,NA,NA,NA,NA,120
1960-04-22,4.1,NA,NA,NA,NA,NA,NA,119
1960-04-23,4.1,NA,NA,NA,NA,NA,NA,114
1960-04-24,3.9,NA,NA,NA,NA,NA,NA,111
1960-04-25,3,NA,NA,NA,NA,NA,NA,110
1960-04-26,3.3,NA,NA,NA,NA,NA,NA,105
1960-04-27,2.9,NA,NA,NA,NA,NA,NA,98
1960-04-28,2.6,NA,NA,NA,NA,NA,NA,97
1960-04-29,4.3,NA,NA,NA,NA,NA,NA,560
1960-04-30,5.5,NA,NA,NA,NA,NA,NA,490
1960-05-01,5.3,NA,NA,NA,NA,NA,NA,246
1960-05-02,3.8,NA,NA,NA,NA,NA,NA,172
1960-05-03,4.2,NA,NA,NA,NA,NA,NA,143
1960-05-04,117,NA,NA,NA,NA,NA,NA,944
1960-05-05,55,NA,NA,NA,NA,NA,NA,9840
1960-05-06,14,NA,NA,NA,NA,NA,NA,8410
1960-05-07,8.1,NA,NA,NA,NA,NA,NA,7450
1960-05-08,7.4,NA,NA,NA,NA,NA,NA,4820
1960-05-09,5.4,NA,NA,NA,NA,NA,NA,1980
1960-05-10,5,NA,NA,NA,NA,NA,NA,662
1960-05-11,4.1,NA,NA,NA,NA,NA,NA,399
1960-05-12,3.8,NA,NA,NA,NA,NA,NA,292
1960-05-13,3.5,NA,NA,NA,NA,NA,NA,251
1960-05-14,3.2,NA,NA,NA,NA,NA,NA,231
1960-05-15,2.9,NA,NA,NA,NA,NA,NA,214
1960-05-16,3,NA,NA,NA,NA,NA,NA,198
1960-05-17,2.8,NA,NA,NA,NA,NA,NA,184
1960-05-18,2.5,NA,NA,NA,NA,NA,NA,176
1960-05-19,2.6,NA,NA,NA,NA,NA,NA,174
1960-05-20,2.8,NA,NA,NA,NA,NA,NA,154
1960-05-21,5.6,NA,NA,NA,NA,NA,NA,150
1960-05-22,3.4,NA,NA,NA,NA,NA,NA,151
1960-05-23,2.2,NA,NA,NA,NA,NA,NA,147
1960-05-24,1.7,NA,NA,NA,NA,NA,NA,147
1960-05-25,1.7,NA,NA,NA,NA,NA,NA,147
1960-05-26,1.6,NA,NA,NA,NA,NA,NA,143
1960-05-27,1.5,NA,NA,NA,NA,NA,NA,118
1960-05-28,1.7,NA,NA,NA,NA,NA,NA,111
1960-05-29,1.7,NA,NA,NA,NA,NA,NA,214
1960-05-30,1.3,NA,NA,NA,NA,NA,NA,720
1960-05-31,1.2,NA,NA,NA,NA,NA,NA,490
1960-06-01,1.2,NA,NA,NA,NA,NA,NA,258
1960-06-02,1.1,NA,NA,NA,NA,NA,NA,171
1960-06-03,0.9,NA,NA,NA,NA,NA,NA,172
1960-06-04,1.5,NA,NA,NA,NA,NA,NA,132
1960-06-05,3.5,NA,NA,NA,NA,NA,NA,130
1960-06-06,144,NA,NA,NA,NA,NA,NA,180
1960-06-07,135,NA,NA,NA,NA,NA,NA,210
1960-06-08,203,NA,NA,NA,NA,NA,NA,562
1960-06-09,65,NA,NA,NA,NA,NA,NA,2160
1960-06-10,17,NA,NA,NA,NA,NA,NA,2690
1960-06-11,13,NA,NA,NA,NA,NA,NA,2540
1960-06-12,152,NA,NA,NA,NA,NA,NA,1860
1960-06-13,31,NA,NA,NA,NA,NA,NA,1020
1960-06-14,5.9,NA,NA,NA,NA,NA,NA,940
1960-06-15,10,NA,NA,NA,NA,NA,NA,645
1960-06-16,303,NA,NA,NA,NA,NA,NA,336
1960-06-17,17,NA,NA,NA,NA,NA,NA,363
1960-06-18,11,NA,NA,NA,NA,NA,NA,699
1960-06-19,2.6,NA,NA,NA,NA,NA,NA,798
1960-06-20,420,NA,NA,NA,NA,NA,NA,538
1960-06-21,49,NA,NA,NA,NA,NA,NA,1410
1960-06-22,16,NA,NA,NA,NA,NA,NA,2020
1960-06-23,13,NA,NA,NA,NA,NA,NA,2080
1960-06-24,9.8,NA,NA,NA,NA,NA,NA,1470
1960-06-25,8.2,NA,NA,NA,NA,NA,NA,353
1960-06-26,7.4,NA,NA,NA,NA,NA,NA,258
1960-06-27,6.7,NA,NA,NA,NA,NA,NA,229
1960-06-28,5.6,NA,NA,NA,NA,NA,NA,206
1960-06-29,5.1,NA,NA,NA,NA,NA,NA,182
1960-06-30,4.3,NA,NA,NA,NA,NA,NA,165
1960-07-01,3.9,NA,NA,NA,NA,NA,NA,150
1960-07-02,3.9,NA,NA,NA,NA,NA,NA,140
1960-07-03,18,NA,NA,NA,NA,NA,NA,133
1960-07-04,5.9,NA,NA,NA,NA,NA,NA,127
1960-07-05,3,NA,NA,NA,NA,NA,NA,125
1960-07-06,2.7,NA,NA,NA,NA,NA,NA,147
1960-07-07,2.5,NA,NA,NA,NA,NA,NA,116
1960-07-08,2.6,NA,NA,NA,NA,NA,NA,103
1960-07-09,3.2,NA,NA,NA,NA,NA,NA,100
1960-07-10,3.2,NA,NA,NA,NA,NA,NA,97
1960-07-11,2.4,NA,NA,NA,NA,NA,NA,92
1960-07-12,2,NA,NA,NA,NA,NA,NA,86
1960-07-13,2,NA,NA,NA,NA,NA,NA,81
1960-07-14,2.5,NA,NA,NA,NA,NA,NA,74
1960-07-15,1.8,NA,NA,NA,NA,NA,NA,68
1960-07-16,2.6,NA,NA,NA,NA,NA,NA,65
1960-07-17,2.5,NA,NA,NA,NA,NA,NA,66
1960-07-18,2.2,NA,NA,NA,NA,NA,NA,74
1960-07-19,2.1,NA,NA,NA,NA,NA,NA,69
1960-07-20,2.2,NA,NA,NA,NA,NA,NA,61
1960-07-21,2.5,NA,NA,NA,NA,NA,NA,58
1960-07-22,2.7,NA,NA,NA,NA,NA,NA,58
1960-07-23,2.8,NA,NA,NA,NA,NA,NA,57
1960-07-24,2.8,NA,NA,NA,NA,NA,NA,55
1960-07-25,2.7,NA,NA,NA,NA,NA,NA,53
1960-07-26,2.2,NA,NA,NA,NA,NA,NA,52
1960-07-27,50,NA,NA,NA,NA,NA,NA,50
1960-07-28,8.4,NA,NA,NA,NA,NA,NA,49
1960-07-29,2.6,NA,NA,NA,NA,NA,NA,49
1960-07-30,1.3,NA,NA,NA,NA,NA,NA,57
1960-07-31,1,NA,NA,NA,NA,NA,NA,78
1960-08-01,1,NA,NA,NA,NA,NA,NA,58
1960-08-02,1,NA,NA,NA,NA,NA,NA,51
1960-08-03,0.8,NA,NA,NA,NA,NA,NA,48
1960-08-04,0.8,NA,NA,NA,NA,NA,NA,49
1960-08-05,0.6,NA,NA,NA,NA,NA,NA,53
1960-08-06,0.5,NA,NA,NA,NA,NA,NA,51
1960-08-07,0.4,NA,NA,NA,NA,NA,NA,52
1960-08-08,3.8,NA,NA,NA,NA,NA,NA,195
1960-08-09,5.7,NA,NA,NA,NA,NA,NA,351
1960-08-10,1.6,NA,NA,NA,NA,NA,NA,250
1960-08-11,0.7,NA,NA,NA,NA,NA,NA,130
1960-08-12,0.5,NA,NA,NA,NA,NA,NA,85
1960-08-13,0.4,NA,NA,NA,NA,NA,NA,75
1960-08-14,0.3,NA,NA,NA,NA,NA,NA,66
1960-08-15,0.2,NA,NA,NA,NA,NA,NA,55
1960-08-16,0.3,NA,NA,NA,NA,NA,NA,55
1960-08-17,1.4,NA,NA,NA,NA,NA,NA,75
1960-08-18,40,NA,NA,NA,NA,NA,NA,240
1960-08-19,12,NA,NA,NA,NA,NA,NA,112
1960-08-20,1.4,NA,NA,NA,NA,NA,NA,69
1960-08-21,0.5,NA,NA,NA,NA,NA,NA,58
1960-08-22,0.3,NA,NA,NA,NA,NA,NA,81
1960-08-23,0.2,NA,NA,NA,NA,NA,NA,62
1960-08-24,373,NA,NA,NA,NA,NA,NA,1180
1960-08-25,204,NA,NA,NA,NA,NA,NA,3490
1960-08-26,11,NA,NA,NA,NA,NA,NA,6560
1960-08-27,4.4,NA,NA,NA,NA,NA,NA,9830
1960-08-28,12,NA,NA,NA,NA,NA,NA,5730
1960-08-29,710,NA,NA,NA,NA,NA,NA,3200
1960-08-30,41,NA,NA,NA,NA,NA,NA,1210
1960-08-31,13,NA,NA,NA,NA,NA,NA,961
1960-09-01,9.4,NA,NA,NA,NA,NA,NA,1180
1960-09-02,7.5,NA,NA,NA,NA,NA,NA,742
1960-09-03,6,NA,NA,NA,NA,NA,NA,286
1960-09-04,4.9,NA,NA,NA,NA,NA,NA,224
1960-09-05,4.4,NA,NA,NA,NA,NA,NA,198
1960-09-06,4,NA,NA,NA,NA,NA,NA,172
1960-09-07,3.6,NA,NA,NA,NA,NA,NA,155
1960-09-08,3.4,NA,NA,NA,NA,NA,NA,146
1960-09-09,13,NA,NA,NA,NA,NA,NA,288
1960-09-10,2.4,NA,NA,NA,NA,NA,NA,291
1960-09-11,1.8,NA,NA,NA,NA,NA,NA,224
1960-09-12,1.2,NA,NA,NA,NA,NA,NA,171
1960-09-13,1.1,NA,NA,NA,NA,NA,NA,146
1960-09-14,1.1,NA,NA,NA,NA,NA,NA,123
1960-09-15,1.1,NA,NA,NA,NA,NA,NA,111
1960-09-16,1.1,NA,NA,NA,NA,NA,NA,103
1960-09-17,1,NA,NA,NA,NA,NA,NA,97
1960-09-18,0.8,NA,NA,NA,NA,NA,NA,92
1960-09-19,0.7,NA,NA,NA,NA,NA,NA,89
1960-09-20,0.7,NA,NA,NA,NA,NA,NA,83
1960-09-21,0.6,NA,NA,NA,NA,NA,NA,80
1960-09-22,0.5,NA,NA,NA,NA,NA,NA,79
1960-09-23,39,NA,NA,NA,NA,NA,NA,465
1960-09-24,761,NA,NA,NA,NA,NA,NA,3950
1960-09-25,40,NA,NA,NA,NA,NA,NA,3680
1960-09-26,10,NA,NA,NA,NA,NA,NA,1780
1960-09-27,5.6,NA,NA,NA,NA,NA,NA,1160
1960-09-28,4.1,NA,NA,NA,NA,NA,NA,563
1960-09-29,3.3,NA,NA,NA,NA,NA,NA,223
1960-09-30,2.8,NA,NA,NA,NA,NA,NA,178
1960-10-01,2.4,NA,NA,NA,NA,NA,NA,154
1960-10-02,2.2,NA,NA,NA,NA,NA,NA,141
1960-10-03,2,NA,NA,NA,NA,NA,NA,130
1960-10-04,1.9,NA,NA,NA,NA,NA,NA,128
1960-10-05,1.9,NA,NA,NA,NA,NA,NA,127
1960-10-06,1.8,NA,NA,NA,NA,NA,NA,119
1960-10-07,1.6,NA,NA,NA,NA,NA,NA,105
1960-10-08,1.6,NA,NA,NA,NA,NA,NA,98
1960-10-09,1.7,NA,NA,NA,NA,NA,NA,94
1960-10-10,1.7,NA,NA,NA,NA,NA,NA,89
1960-10-11,1.8,NA,NA,NA,NA,NA,NA,86
1960-10-12,1.9,NA,NA,NA,NA,NA,NA,84
1960-10-13,2.3,NA,NA,NA,NA,NA,NA,88
1960-10-14,8.5,NA,NA,NA,NA,NA,NA,88
1960-10-15,8.9,NA,NA,NA,NA,NA,NA,529
1960-10-16,2.8,NA,NA,NA,NA,NA,NA,1160
1960-10-17,2,NA,NA,NA,NA,NA,NA,500
1960-10-18,2,NA,NA,NA,NA,NA,NA,235
1960-10-19,7.2,NA,NA,NA,NA,NA,NA,193
1960-10-20,13,NA,NA,NA,NA,NA,NA,232
1960-10-21,4,NA,NA,NA,NA,NA,NA,249
1960-10-22,2.8,NA,NA,NA,NA,NA,NA,173
1960-10-23,2.4,NA,NA,NA,NA,NA,NA,137
1960-10-24,2.3,NA,NA,NA,NA,NA,NA,122
1960-10-25,2.2,NA,NA,NA,NA,NA,NA,119
1960-10-26,2.3,NA,NA,NA,NA,NA,NA,152
1960-10-27,2.3,NA,NA,NA,NA,NA,NA,237
1960-10-28,2.6,NA,NA,NA,NA,NA,NA,178
1960-10-29,2.8,NA,NA,NA,NA,NA,NA,381
1960-10-30,51,NA,NA,NA,NA,NA,NA,510
1960-10-31,164,NA,NA,NA,NA,NA,NA,382
1960-11-01,12,NA,NA,NA,NA,NA,NA,265
1960-11-02,4.8,NA,NA,NA,NA,NA,NA,222
1960-11-03,2.6,NA,NA,NA,NA,NA,NA,256
1960-11-04,2.1,NA,NA,NA,NA,NA,NA,163
1960-11-05,2.1,NA,NA,NA,NA,NA,NA,123
1960-11-06,1.9,NA,NA,NA,NA,NA,NA,106
1960-11-07,1.8,NA,NA,NA,NA,NA,NA,95
1960-11-08,1.8,NA,NA,NA,NA,NA,NA,90
1960-11-09,1.9,NA,NA,NA,NA,NA,NA,86
1960-11-10,2.3,NA,NA,NA,NA,NA,NA,84
1960-11-11,2.2,NA,NA,NA,NA,NA,NA,83
1960-11-12,2,NA,NA,NA,NA,NA,NA,83
1960-11-13,2.1,NA,NA,NA,NA,NA,NA,82
1960-11-14,2.1,NA,NA,NA,NA,NA,NA,83
1960-11-15,2.1,NA,NA,NA,NA,NA,NA,82
1960-11-16,2.1,NA,NA,NA,NA,NA,NA,81
1960-11-17,2,NA,NA,NA,NA,NA,NA,79
1960-11-18,2,NA,NA,NA,NA,NA,NA,78
1960-11-19,1.9,NA,NA,NA,NA,NA,NA,78
1960-11-20,2,NA,NA,NA,NA,NA,NA,78
1960-11-21,1.8,NA,NA,NA,NA,NA,NA,76
1960-11-22,1.9,NA,NA,NA,NA,NA,NA,76
1960-11-23,1.9,NA,NA,NA,NA,NA,NA,75
1960-11-24,1.9,NA,NA,NA,NA,NA,NA,73
1960-11-25,2,NA,NA,NA,NA,NA,NA,74
1960-11-26,2.1,NA,NA,NA,NA,NA,NA,73
1960-11-27,2.1,NA,NA,NA,NA,NA,NA,75
1960-11-28,2.3,NA,NA,NA,NA,NA,NA,75
1960-11-29,2.1,NA,NA,NA,NA,NA,NA,75
1960-11-30,2.3,NA,NA,NA,NA,NA,NA,72
1960-12-01,2.2,NA,NA,NA,NA,NA,NA,72
1960-12-02,2.3,NA,NA,NA,NA,NA,NA,72
1960-12-03,2.4,NA,NA,NA,NA,NA,NA,72
1960-12-04,2.6,NA,NA,NA,NA,NA,NA,74
1960-12-05,2.6,NA,NA,NA,NA,NA,NA,78
1960-12-06,2.6,NA,NA,NA,NA,NA,NA,80
1960-12-07,2.4,NA,NA,NA,NA,NA,NA,77
1960-12-08,2.4,NA,NA,NA,NA,NA,NA,73
1960-12-09,2.4,NA,NA,NA,NA,NA,NA,71
1960-12-10,2.6,NA,NA,NA,NA,NA,NA,75
1960-12-11,3.8,NA,NA,NA,NA,NA,NA,152
1960-12-12,3.7,NA,NA,NA,NA,NA,NA,290
1960-12-13,3,NA,NA,NA,NA,NA,NA,176
1960-12-14,3.1,NA,NA,NA,NA,NA,NA,144
1960-12-15,3.7,NA,NA,NA,NA,NA,NA,125
1960-12-16,3.5,NA,NA,NA,NA,NA,NA,121
1960-12-17,3.1,NA,NA,NA,NA,NA,NA,110
1960-12-18,2.9,NA,NA,NA,NA,NA,NA,100
1960-12-19,2.8,NA,NA,NA,NA,NA,NA,92
1960-12-20,3.1,NA,NA,NA,NA,NA,NA,86
1960-12-21,3.2,NA,NA,NA,NA,NA,NA,80
1960-12-22,2.6,NA,NA,NA,NA,NA,NA,78
1960-12-23,2.5,NA,NA,NA,NA,NA,NA,78
1960-12-24,2.6,NA,NA,NA,NA,NA,NA,75
1960-12-25,3.2,NA,NA,NA,NA,NA,NA,76
1960-12-26,5.1,NA,NA,NA,NA,NA,NA,76
1960-12-27,4.8,NA,NA,NA,NA,NA,NA,76
1960-12-28,3.8,NA,NA,NA,NA,NA,NA,77
1960-12-29,3.1,NA,NA,NA,NA,NA,NA,78
1960-12-30,2.9,NA,NA,NA,NA,NA,NA,76
1960-12-31,2.9,NA,NA,NA,NA,NA,NA,76
